"","round","pick","overall","franchise_id","franchise_name","user_nickname","player_id","player_name","pos","team","bid_amount","nominating_team_id","is_keeper","can_keeper","autodraft_type","complete_date","in_progress","pick_id","drafted","lineupSlotId","tradeLocked","memberId","trans_date"
"106",2,9,21,4,"Total Luckbox","theonedon",4569173,"Rhamondre Stevenson","RB","NEP",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,21,TRUE,2,FALSE,NA,2023-09-03
"107",2,11,23,4,"Total Luckbox","theonedon",4360234,"Evan McPherson","K","CIN",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,23,TRUE,17,FALSE,NA,2023-09-03
"108",3,2,26,5,"Lawrence  and Order CI","espn34496267",4360310,"Trevor Lawrence","QB","JAC",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,26,TRUE,0,FALSE,NA,2023-09-03
"109",3,3,27,5,"Lawrence  and Order CI","espn34496267",4241478,"DeVonta Smith","WR","PHI",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,27,TRUE,4,FALSE,NA,2023-09-03
"110",3,4,28,5,"Lawrence  and Order CI","espn34496267",3122840,"Deshaun Watson","QB","CLE",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,28,TRUE,20,FALSE,NA,2023-09-03
"111",3,6,30,5,"Lawrence  and Order CI","espn34496267",2577327,"Tyler Lockett","WR","SEA",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,30,TRUE,23,FALSE,NA,2023-09-03
"112",3,8,32,6,"Team Da Rejects","espn68203723",8439,"Aaron Rodgers","QB","NYJ",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,32,TRUE,0,FALSE,NA,2023-09-03
"113",3,9,33,6,"Team Da Rejects","espn68203723",2976499,"Amari Cooper","WR","CLE",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,33,TRUE,4,FALSE,NA,2023-09-03
"114",3,12,36,8,"The  Vindicators","Craven_Fearless",4697815,"Rachaad White","RB","TBB",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,36,TRUE,2,FALSE,NA,2023-09-03
"115",4,1,37,8,"The  Vindicators","Craven_Fearless",4035886,"Khalil Herbert","RB","CHI",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,37,TRUE,2,FALSE,NA,2023-09-03
"116",4,2,38,8,"The  Vindicators","Craven_Fearless",4036133,"T.J. Hockenson","TE","MIN",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,38,TRUE,6,FALSE,NA,2023-09-03
"117",4,3,39,8,"The  Vindicators","Craven_Fearless",2576925,"Darren Waller","TE","NYG",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,39,TRUE,23,FALSE,NA,2023-09-03
"118",4,5,41,9,"Any Given Sundae","anygivensundae",4426354,"George Pickens","WR","PIT",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,41,TRUE,4,FALSE,NA,2023-09-03
"119",4,7,43,9,"Any Given Sundae","anygivensundae",15795,"DeAndre Hopkins","WR","TEN",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,43,TRUE,23,FALSE,NA,2023-09-03
"120",4,8,44,9,"Any Given Sundae","anygivensundae",4362887,"Justin Fields","QB","CHI",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,44,TRUE,0,FALSE,NA,2023-09-03
"121",4,9,45,9,"Any Given Sundae","anygivensundae",4379399,"James Cook","RB","BUF",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,45,TRUE,2,FALSE,NA,2023-09-03
"122",4,11,47,9,"Any Given Sundae","anygivensundae",3116165,"Chris Godwin","WR","TBB",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,47,TRUE,20,FALSE,NA,2023-09-03
"123",4,12,48,10,"Lamar Lamar Lamar","MFosterMN",4241474,"Brian Robinson Jr.","RB","WAS",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,48,TRUE,2,FALSE,NA,2023-09-03
"124",5,1,49,10,"Lamar Lamar Lamar","MFosterMN",4361409,"Jahan Dotson","WR","WAS",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,49,TRUE,4,FALSE,NA,2023-09-03
"125",5,2,50,10,"Lamar Lamar Lamar","MFosterMN",4426388,"Jameson Williams","WR","DET",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,50,TRUE,4,FALSE,NA,2023-09-03
"126",5,4,52,10,"Lamar Lamar Lamar","MFosterMN",4361370,"Chris Olave","WR","NOS",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,52,TRUE,23,FALSE,NA,2023-09-03
"127",5,5,53,10,"Lamar Lamar Lamar","MFosterMN",2980453,"Jamaal Williams","RB","NOS",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,53,TRUE,2,FALSE,NA,2023-09-03
"128",5,8,56,12,"Böblingen Ballers","olliwolli",4569618,"Garrett Wilson","WR","NYJ",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,56,TRUE,4,FALSE,NA,2023-09-03
"129",5,10,58,12,"Böblingen Ballers","olliwolli",4361529,"Isiah Pacheco","RB","KCC",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,58,TRUE,2,FALSE,NA,2023-09-03
"130",5,11,59,12,"Böblingen Ballers","olliwolli",4361741,"Brock Purdy","QB","SFO",10,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,59,TRUE,0,FALSE,NA,2023-09-03
"131",7,12,84,6,"Team Da Rejects","espn68203723",3116593,"Dalvin Cook","RB","NYJ",10,8,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,84,TRUE,2,FALSE,"{84B589F7-D79C-49C8-B589-F7D79CA9C8F3}",2023-09-03
"132",9,1,97,5,"Lawrence  and Order CI","espn34496267",4241463,"Jerry Jeudy","WR","DEN",10,6,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,97,TRUE,20,FALSE,"{01A9ABCC-DAD1-4A55-AF72-8A9635B0C6D3}",2023-09-03
"133",9,2,98,4,"Total Luckbox","theonedon",4429084,"Anthony Richardson","QB","IND",10,11,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,98,TRUE,20,FALSE,"{EEA02545-1141-4227-9699-C91551004D68}",2023-09-03
"134",9,9,105,7,"Team Roy","JR251978",4360438,"Brandon Aiyuk","WR","SFO",10,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,105,TRUE,4,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"135",8,5,89,6,"Team Da Rejects","espn68203723",4360248,"Kyle Pitts","TE","ATL",11,5,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,89,TRUE,6,FALSE,"{84B589F7-D79C-49C8-B589-F7D79CA9C8F3}",2023-09-03
"136",9,4,100,5,"Lawrence  and Order CI","espn34496267",4361411,"Pat Freiermuth","TE","PIT",11,10,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,100,TRUE,6,FALSE,"{01A9ABCC-DAD1-4A55-AF72-8A9635B0C6D3}",2023-09-03
"137",1,6,6,2,"Lambeau Leaps","espn01620634",3121422,"Terry McLaurin","WR","WAS",12,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,6,TRUE,4,FALSE,NA,2023-09-03
"138",3,10,34,6,"Team Da Rejects","espn68203723",4047650,"DK Metcalf","WR","SEA",12,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,34,TRUE,4,FALSE,NA,2023-09-03
"139",7,4,76,5,"Lawrence  and Order CI","espn34496267",3054850,"Alvin Kamara","RB","NOS",12,10,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,76,TRUE,20,FALSE,"{01A9ABCC-DAD1-4A55-AF72-8A9635B0C6D3}",2023-09-03
"140",11,9,129,10,"Lamar Lamar Lamar","MFosterMN",4385690,"Dalton Kincaid","TE","BUF",12,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,129,TRUE,6,FALSE,"{85EC71D8-8F58-4E74-AC71-D88F58AE745C}",2023-09-03
"141",1,3,3,1,"Ooh Baby I Like It Ra","Brandon35119",4045163,"Miles Sanders","RB","CAR",13,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,3,TRUE,2,FALSE,NA,2023-09-03
"142",8,4,88,5,"Lawrence  and Order CI","espn34496267",4240021,"Cam Akers","RB","LAR",13,10,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,88,TRUE,20,FALSE,"{01A9ABCC-DAD1-4A55-AF72-8A9635B0C6D3}",2023-09-03
"143",1,9,9,2,"Lambeau Leaps","espn01620634",16731,"Brandin Cooks","WR","DAL",14,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,9,TRUE,23,FALSE,NA,2023-09-03
"144",10,9,117,10,"Lamar Lamar Lamar","MFosterMN",4241985,"J.K. Dobbins","RB","BAL",14,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,117,TRUE,20,FALSE,"{85EC71D8-8F58-4E74-AC71-D88F58AE745C}",2023-09-03
"145",9,6,102,6,"Team Da Rejects","espn68203723",4426502,"Drake London","WR","ATL",15,12,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,102,TRUE,20,FALSE,"{84B589F7-D79C-49C8-B589-F7D79CA9C8F3}",2023-09-03
"146",10,3,111,8,"The  Vindicators","Craven_Fearless",4429615,"Zay Flowers","WR","BAL",15,3,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,111,TRUE,20,FALSE,"{0825400A-175E-4E93-A9DA-39DD8D4510F8}",2023-09-03
"147",7,1,73,11,"Brenners Semicolon ","ESPNFAN1634782429",3123076,"David Njoku","TE","CLE",16,6,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,73,TRUE,6,FALSE,"{564EC9FD-D9B8-489F-88D8-92D9945F0598}",2023-09-03
"148",2,10,22,4,"Total Luckbox","theonedon",4243537,"Gabe Davis","WR","BUF",18,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,22,TRUE,4,FALSE,NA,2023-09-03
"149",7,3,75,8,"The  Vindicators","Craven_Fearless",3932905,"Diontae Johnson","WR","PIT",18,3,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,75,TRUE,4,FALSE,"{0825400A-175E-4E93-A9DA-39DD8D4510F8}",2023-09-03
"150",7,8,80,1,"Ooh Baby I Like It Ra","Brandon35119",3040151,"George Kittle","TE","SFO",18,9,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,80,TRUE,6,FALSE,"{A1F454B7-8B7A-43B3-B454-B78B7A93B3D0}",2023-09-03
"151",8,9,93,4,"Total Luckbox","theonedon",4259545,"D'Andre Swift","RB","PHI",18,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,93,TRUE,20,FALSE,"{EEA02545-1141-4227-9699-C91551004D68}",2023-09-03
"152",7,6,78,1,"Ooh Baby I Like It Ra","Brandon35119",3126486,"Deebo Samuel","WR","SFO",19,12,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,78,TRUE,20,FALSE,"{A1F454B7-8B7A-43B3-B454-B78B7A93B3D0}",2023-09-03
"153",8,1,85,7,"Team Roy","JR251978",3045147,"James Conner","RB","ARI",20,6,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,85,TRUE,23,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"154",2,7,19,4,"Total Luckbox","theonedon",4038941,"Justin Herbert","QB","LAC",21,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,19,TRUE,0,FALSE,NA,2023-09-03
"155",2,12,24,4,"Total Luckbox","theonedon",4047365,"Josh Jacobs","RB","OAK",21,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,24,TRUE,2,FALSE,NA,2023-09-03
"156",3,11,35,7,"Team Roy","JR251978",3139477,"Patrick Mahomes","QB","KCC",21,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,35,TRUE,0,FALSE,NA,2023-09-03
"157",4,6,42,9,"Any Given Sundae","anygivensundae",4372016,"Jaylen Waddle","WR","MIA",21,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,42,TRUE,4,FALSE,NA,2023-09-03
"158",5,3,51,10,"Lamar Lamar Lamar","MFosterMN",3916387,"Lamar Jackson","QB","BAL",21,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,51,TRUE,0,FALSE,NA,2023-09-03
"159",6,12,72,4,"Total Luckbox","theonedon",4429205,"Jordan Addison","WR","MIN",22,8,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,72,TRUE,23,FALSE,"{EEA02545-1141-4227-9699-C91551004D68}",2023-09-03
"160",1,8,8,2,"Lambeau Leaps","espn01620634",4427366,"Breece Hall","RB","NYJ",23,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,8,TRUE,2,FALSE,NA,2023-09-03
"161",2,6,18,3,"Running Up That Hill","ESPNFAN4315491287",3128720,"Nick Chubb","RB","CLE",23,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,18,TRUE,23,FALSE,NA,2023-09-03
"162",3,7,31,5,"Lawrence  and Order CI","espn34496267",4035538,"David Montgomery","RB","DET",23,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,31,TRUE,2,FALSE,NA,2023-09-03
"163",5,9,57,12,"Böblingen Ballers","olliwolli",4239993,"Tee Higgins","WR","CIN",23,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,57,TRUE,4,FALSE,NA,2023-09-03
"164",6,10,70,4,"Total Luckbox","theonedon",4430878,"Jaxon Smith-Njigba","WR","SEA",23,4,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,70,TRUE,4,FALSE,"{EEA02545-1141-4227-9699-C91551004D68}",2023-09-03
"165",8,6,90,7,"Team Roy","JR251978",3045138,"Mike Williams","WR","LAC",23,12,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,90,TRUE,4,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"166",1,5,5,1,"Ooh Baby I Like It Ra","Brandon35119",4374302,"Amon-Ra St. Brown","WR","DET",24,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,5,TRUE,23,FALSE,NA,2023-09-03
"167",2,4,16,3,"Running Up That Hill","ESPNFAN4315491287",4241389,"CeeDee Lamb","WR","DAL",24,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,16,TRUE,4,FALSE,NA,2023-09-03
"168",3,1,25,5,"Lawrence  and Order CI","espn34496267",3915416,"DJ Moore","WR","CHI",24,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,25,TRUE,4,FALSE,NA,2023-09-03
"169",4,4,40,8,"The  Vindicators","Craven_Fearless",4239996,"Travis Etienne Jr.","RB","JAC",24,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,40,TRUE,20,FALSE,NA,2023-09-03
"170",1,7,7,2,"Lambeau Leaps","espn01620634",4047646,"A.J. Brown","WR","PHI",25,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,7,TRUE,4,FALSE,NA,2023-09-03
"171",8,2,86,6,"Team Da Rejects","espn68203723",15818,"Keenan Allen","WR","LAC",25,11,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,86,TRUE,20,FALSE,"{84B589F7-D79C-49C8-B589-F7D79CA9C8F3}",2023-09-03
"172",6,11,71,7,"Team Roy","JR251978",3116365,"Mark Andrews","TE","BAL",28,2,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,71,TRUE,6,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"173",6,8,68,10,"Lamar Lamar Lamar","MFosterMN",4242335,"Jonathan Taylor","RB","IND",30,9,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,68,TRUE,20,FALSE,"{85EC71D8-8F58-4E74-AC71-D88F58AE745C}",2023-09-03
"174",6,4,64,7,"Team Roy","JR251978",4048244,"Alexander Mattison","RB","MIN",31,10,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,64,TRUE,2,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"175",5,12,60,1,"Ooh Baby I Like It Ra","Brandon35119",3042519,"Aaron Jones","RB","GBP",32,8,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,60,TRUE,2,FALSE,"{A1F454B7-8B7A-43B3-B454-B78B7A93B3D0}",2023-09-03
"176",7,9,81,8,"The  Vindicators","Craven_Fearless",3925357,"Calvin Ridley","WR","JAC",32,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,81,TRUE,4,FALSE,"{0825400A-175E-4E93-A9DA-39DD8D4510F8}",2023-09-03
"177",2,2,14,3,"Running Up That Hill","ESPNFAN4315491287",3116406,"Tyreek Hill","WR","MIA",34,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,14,TRUE,4,FALSE,NA,2023-09-03
"178",7,5,77,9,"Any Given Sundae","anygivensundae",4429795,"Jahmyr Gibbs","RB","DET",35,5,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,77,TRUE,2,FALSE,"{313485EB-A983-45CC-9089-0E2DEE018820}",2023-09-03
"179",6,9,69,10,"Lamar Lamar Lamar","MFosterMN",3116385,"Joe Mixon","RB","CIN",41,1,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,69,TRUE,20,FALSE,"{85EC71D8-8F58-4E74-AC71-D88F58AE745C}",2023-09-03
"180",4,10,46,9,"Any Given Sundae","anygivensundae",15847,"Travis Kelce","TE","KCC",43,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,46,TRUE,6,FALSE,NA,2023-09-03
"181",6,6,66,12,"Böblingen Ballers","olliwolli",16800,"Davante Adams","WR","OAK",43,12,FALSE,FALSE,4,2023-09-03 18:42:52,FALSE,66,TRUE,23,FALSE,NA,2023-09-03
"182",6,7,67,12,"Böblingen Ballers","olliwolli",2977187,"Cooper Kupp","WR","LAR",45,7,FALSE,FALSE,4,2023-09-03 18:42:52,FALSE,67,TRUE,20,FALSE,NA,2023-09-03
"183",1,10,10,2,"Lambeau Leaps","espn01620634",3915511,"Joe Burrow","QB","CIN",47,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,10,TRUE,0,FALSE,NA,2023-09-03
"184",5,7,55,12,"Böblingen Ballers","olliwolli",4241457,"Najee Harris","RB","PIT",48,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,55,TRUE,2,FALSE,NA,2023-09-03
"185",6,2,62,8,"The  Vindicators","Craven_Fearless",4430807,"Bijan Robinson","RB","ATL",53,11,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,62,TRUE,20,FALSE,"{0825400A-175E-4E93-A9DA-39DD8D4510F8}",2023-09-03
"186",2,3,15,3,"Running Up That Hill","ESPNFAN4315491287",3117251,"Christian McCaffrey","RB","SFO",54,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,15,TRUE,2,FALSE,NA,2023-09-03
"187",3,5,29,5,"Lawrence  and Order CI","espn34496267",3043078,"Derrick Henry","RB","TEN",54,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,29,TRUE,2,FALSE,NA,2023-09-03
"188",1,4,4,1,"Ooh Baby I Like It Ra","Brandon35119",2976212,"Stefon Diggs","WR","BUF",57,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,4,TRUE,4,FALSE,NA,2023-09-03
"189",7,2,74,7,"Team Roy","JR251978",3929630,"Saquon Barkley","RB","NYG",57,11,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,74,TRUE,2,FALSE,"{E6D02FA0-B840-4917-B671-15C15A62FF1C}",2023-09-03
"190",6,1,61,6,"Team Da Rejects","espn68203723",4362628,"Ja'Marr Chase","WR","CIN",65,6,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,61,TRUE,23,FALSE,"{84B589F7-D79C-49C8-B589-F7D79CA9C8F3}",2023-09-03
"191",5,6,54,11,"Brenners Semicolon ","ESPNFAN1634782429",4262921,"Justin Jefferson","WR","MIN",69,0,TRUE,FALSE,0,2023-09-03 18:42:52,FALSE,54,TRUE,4,FALSE,NA,2023-09-03
"192",6,5,65,11,"Brenners Semicolon ","ESPNFAN1634782429",3068267,"Austin Ekeler","RB","LAC",69,5,FALSE,FALSE,0,2023-09-03 18:42:52,FALSE,65,TRUE,2,FALSE,NA,2023-09-03
